trial,pair_index,x,w,product,voltage_mean_v,voltage_std_v,std_ratio
3,8,1,0.775,0.775,0.0250337415,0.00108806431,0.0434639
3,8,1,0.55,0.55,0.0181842721,0.000638224356,0.0350976
3,8,1,0.325,0.325,0.0103558097,0.000445181148,0.0429885
3,8,1,0.1,0.1,0.00290197898,0.000222473646,0.0766627
4,8,1,1,1,0.0317501664,0.00129580793,0.0408126
5,8,1,1,1,0.0322194822,0.00134597043,0.041775
0,9,1,1,1,0.00987325145,0.000476225882,0.0482339
0,9,1,0.775,0.775,0.00776759509,0.000410868167,0.0528952
0,9,1,0.55,0.55,0.00562239362,0.000332929262,0.0592149
0,9,1,0.325,0.325,0.00331081812,0.000235609943,0.0711637
0,9,1,0.25,0.25,0.00249633827,0.000206785934,0.0828357
0,9,0.5,0.5,0.25,0.00272146777,0.000207504773,0.0762474
0,9,1,0.1,0.1,0.000988181209,0.000128996986,0.13054
0,9,1,0,0,7.15506199e-05,5.38290245e-05,0.752321
0,9,0,1,0,1.25854619e-05,4.3355939e-05,3.44492
0,9,0.5,0,0,2.3099114e-05,4.61926595e-05,1.99976
0,9,0,0.5,0,2.84884805e-06,4.26941886e-05,14.9865
0,9,0,0,0,-1.43036223e-05,4.20382265e-05,2.93899
1,9,1,1,1,0.00989293085,0.000431951362,0.0436626
1,9,1,0.775,0.775,0.00785429098,0.000449798448,0.0572679
1,9,1,0.55,0.55,0.00549750905,0.000334632487,0.0608698
1,9,1,0.325,0.325,0.00327793045,0.000234502947,0.0715399
1,9,1,0.25,0.25,0.00248193309,0.000201063126,0.0810107
1,9,0.5,0.5,0.25,0.0027002708,0.000216314938,0.0801086
1,9,1,0.1,0.1,0.000979928915,0.000135470763,0.138245
1,9,1,0,0,5.42337301e-05,5.37951171e-05,0.991913
1,9,0,1,0,1.54795856e-05,4.48922557e-05,2.90009
1,9,0.5,0,0,2.05130485e-05,4.98981663e-05,2.43251
1,9,0,0.5,0,-1.32249831e-07,4.47223329e-05,338.166
1,9,0,0,0,-2.12672398e-05,3.97239511e-05,1.86785
2,9,1,1,1,0.00987068481,0.00052391833,0.0530782
2,9,1,0.775,0.775,0.00776565212,0.000428853507,0.0552244
2,9,1,0.55,0.55,0.00562031213,0.000336287704,0.0598343
2,9,1,0.325,0.325,0.003305048,0.000231097962,0.0699227
2,9,1,0.25,0.25,0.00247720466,0.000205207731,0.0828384
2,9,0.5,0.5,0.25,0.00275181702,0.000222563658,0.0808788
2,9,1,0.1,0.1,0.00101413591,0.000126685128,0.124919
2,9,1,0,0,6.19502256e-05,5.14602723e-05,0.830671
3,9,1,1,1,0.00993843874,0.000454149421,0.0456963
3,9,1,0.775,0.775,0.00779511343,0.000371838406,0.0477015
3,9,1,0.55,0.55,0.00558081699,0.000345027212,0.0618238
3,9,1,0.325,0.325,0.00332325781,0.00023746124,0.0714544
3,9,1,0.1,0.1,0.000993762725,0.000125235291,0.126021
4,9,1,1,1,0.00994697313,0.000456779092,0.0459214
5,9,1,1,1,0.00994866788,0.00047228874,0.0474726
0,10,1,1,1,0.00159190444,0.000164568062,0.103378
0,10,1,0.775,0.775,0.00121486287,0.000143757552,0.118332
0,10,1,0.55,0.55,0.000878770766,0.000123115852,0.1401
0,10,1,0.325,0.325,0.000514113531,9.11742423e-05,0.177343
0,10,1,0.25,0.25,0.000387178888,8.49222271e-05,0.219336
0,10,0.5,0.5,0.25,0.000453927388,9.17447061e-05,0.202113
0,10,1,0.1,0.1,0.000146324687,6.46272161e-05,0.44167
0,10,1,0,0,-7.20970689e-06,4.18322333e-05,5.80221
0,10,0,1,0,-1.38805061e-05,4.04567109e-05,2.91464
0,10,0.5,0,0,-1.32783742e-05,4.13439403e-05,3.11363
0,10,0,0.5,0,-1.36798453e-05,4.20352459e-05,3.07279
0,10,0,0,0,-9.39233326e-06,4.11319764e-05,4.37931
1,10,1,1,1,0.00159277204,0.000160271398,0.100624
1,10,1,0.775,0.775,0.0012377597,0.000146378176,0.118261
1,10,1,0.55,0.55,0.000862201693,0.000118792493,0.137778
1,10,1,0.325,0.325,0.000516065432,9.73618009e-05,0.188662
1,10,1,0.25,0.25,0.000400320039,8.1620634e-05,0.203888
1,10,0.5,0.5,0.25,0.000462833745,9.14777344e-05,0.197647
1,10,1,0.1,0.1,0.000145192474,6.20183649e-05,0.427146
1,10,1,0,0,-1.61257397e-05,4.61679448e-05,2.863
1,10,0,1,0,-2.45019482e-05,4.07175429e-05,1.66181
1,10,0.5,0,0,-2.46526663e-05,4.23278417e-05,1.71697
1,10,0,0.5,0,-2.53045538e-05,4.22194704e-05,1.66845
1,10,0,0,0,-2.38147225e-05,4.08345712e-05,1.71468
2,10,1,1,1,0.00158429694,0.000166834462,0.105305
2,10,1,0.775,0.775,0.00119873124,0.000146125826,0.1219
2,10,1,0.55,0.55,0.000875732925,0.000119736079,0.136727
2,10,1,0.325,0.325,0.000524539652,9.83366381e-05,0.187472
2,10,1,0.25,0.25,0.000380159825,8.04979465e-05,0.211748
2,10,0.5,0.5,0.25,0.00045782756,8.93656297e-05,0.195195
2,10,1,0.1,0.1,0.000138844307,6.50744082e-05,0.468686
2,10,1,0,0,-1.20747144e-05,4.08042589e-05,3.37931
3,10,1,1,1,0.00159569738,0.000156938976,0.0983513
3,10,1,0.775,0.775,0.00120771325,0.000142718045,0.118172
3,10,1,0.55,0.55,0.000873669998,0.00012586082,0.14406
3,10,1,0.325,0.325,0.000532847979,9.91131629e-05,0.186006
3,10,1,0.1,0.1,0.000142245608,6.2947719e-05,0.442528
4,10,1,1,1,0.00154938213,0.000169326617,0.109287
5,10,1,1,1,0.00157537246,0.000156632368,0.0994256
